Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
223,54,Female,Jeans,Clothing,85,Bangalore,XL,Black,Spring,3.6,No,Standard,No,No,33,Card,Quarterly
224,28,Male,Shirt,Clothing,79,Bangalore,M,Red,Summer,1.9,No,Next Day,No,Yes,37,Net Banking,Quarterly
225,55,Female,Shirt,Footwear,351,Mumbai,XL,White,Autumn,4.2,No,Next Day,Yes,Yes,23,Cash,Monthly
226,33,Female,Jeans,Accessories,211,Delhi,XL,Blue,Summer,2.1,Yes,Express,Yes,No,19,UPI,Weekly
227,60,Male,Bag,Clothing,222,Mumbai,S,Blue,Autumn,3.3,No,Express,No,Yes,20,UPI,Weekly
228,48,Male,Shirt,Clothing,437,Lucknow,XL,Blue,Autumn,2.2,Yes,Standard,No,Yes,46,Cash,Weekly
229,46,Female,Bag,Footwear,461,Bangalore,S,Blue,Winter,1.3,Yes,Next Day,Yes,No,5,Net Banking,Quarterly
230,27,Male,Bag,Footwear,451,Delhi,M,Red,Autumn,2.3,No,Standard,Yes,No,35,Cash,Weekly
231,42,Male,Shoes,Clothing,393,Lucknow,XL,Blue,Autumn,1.8,No,Express,Yes,No,48,Net Banking,Monthly
232,62,Female,Bag,Clothing,490,Mumbai,L,Red,Summer,4.6,No,Standard,Yes,No,3,Card,Monthly
233,19,Female,Watch,Clothing,362,Bangalore,M,Black,Spring,2.1,Yes,Next Day,Yes,No,30,Cash,Monthly
234,57,Female,Shoes,Footwear,443,Delhi,L,Red,Spring,4.9,No,Express,No,Yes,29,Net Banking,Weekly
235,43,Female,Jeans,Clothing,274,Mumbai,S,Black,Spring,3,No,Express,No,Yes,16,Cash,Monthly
236,55,Female,Bag,Clothing,34,Lucknow,S,Blue,Winter,1.9,No,Standard,No,Yes,4,UPI,Weekly
237,52,Female,Jeans,Accessories,410,Mumbai,XL,White,Spring,2.6,Yes,Standard,Yes,Yes,33,UPI,Monthly
238,40,Male,Shirt,Accessories,465,Delhi,S,Blue,Summer,1.7,No,Express,Yes,Yes,26,UPI,Quarterly
239,34,Female,Shoes,Accessories,163,Delhi,XL,Red,Autumn,4.3,Yes,Next Day,Yes,No,37,UPI,Monthly
240,50,Female,Watch,Footwear,219,Lucknow,M,Blue,Autumn,1.5,No,Express,No,Yes,4,Card,Monthly
241,25,Female,Jeans,Clothing,290,Lucknow,S,White,Spring,4.5,No,Standard,Yes,No,46,Card,Weekly
242,48,Female,Shoes,Accessories,329,Delhi,XL,White,Winter,1.2,No,Express,No,Yes,31,Cash,Quarterly
243,22,Male,Jeans,Accessories,340,Lucknow,S,White,Summer,2.2,Yes,Standard,No,No,22,Card,Monthly
244,51,Male,Shirt,Clothing,203,Lucknow,M,Blue,Spring,1.6,Yes,Express,Yes,Yes,22,Net Banking,Quarterly
245,50,Male,Bag,Footwear,428,Mumbai,S,Blue,Spring,3.7,Yes,Express,No,Yes,47,Net Banking,Monthly
246,22,Male,Shoes,Accessories,408,Bangalore,XL,Red,Winter,3,No,Standard,Yes,Yes,27,UPI,Weekly
247,57,Male,Bag,Accessories,471,Mumbai,M,White,Winter,4.8,No,Standard,Yes,No,29,UPI,Weekly
248,39,Female,Jeans,Footwear,292,Delhi,L,Red,Winter,2.5,Yes,Express,Yes,No,32,Net Banking,Weekly
249,58,Female,Watch,Clothing,47,Bangalore,S,Red,Summer,1.2,No,Express,Yes,Yes,15,Card,Quarterly
250,20,Male,Watch,Footwear,424,Delhi,L,White,Winter,4,No,Next Day,No,Yes,12,UPI,Monthly
251,27,Male,Shoes,Footwear,48,Mumbai,L,White,Summer,3.3,No,Express,No,No,37,Cash,Monthly
252,43,Female,Jeans,Clothing,104,Mumbai,M,Blue,Spring,4.3,Yes,Express,Yes,Yes,15,Net Banking,Quarterly
253,27,Female,Bag,Footwear,149,Delhi,XL,Black,Winter,,Yes,Express,Yes,Yes,1,UPI,Weekly
254,35,Female,Watch,Footwear,100,Lucknow,M,Blue,Summer,4,Yes,Next Day,Yes,Yes,24,Cash,Monthly
255,52,Male,Watch,Accessories,364,Bangalore,L,Red,Autumn,1.7,Yes,Standard,No,Yes,0,Card,Monthly
256,25,Male,Watch,Accessories,225,Lucknow,S,White,Autumn,5,No,Express,Yes,Yes,28,Net Banking,Quarterly
257,53,Female,Watch,Footwear,117,Bangalore,XL,Blue,Spring,1.7,Yes,Express,No,Yes,32,Cash,Quarterly
258,23,Male,Bag,Clothing,12,Delhi,S,Black,Winter,4.3,No,Express,Yes,No,46,Cash,Quarterly
259,27,Male,Watch,Clothing,116,Mumbai,L,Blue,Spring,1.8,Yes,Next Day,Yes,Yes,30,Card,Weekly
260,48,Male,Jeans,Accessories,349,Mumbai,S,Red,Winter,4.1,Yes,Express,No,No,17,UPI,Monthly
261,59,Male,Shoes,Footwear,399,Lucknow,S,Black,Summer,4.4,No,Standard,Yes,Yes,32,Cash,Quarterly
262,26,Male,Bag,Accessories,155,Delhi,S,Blue,Summer,4.5,Yes,Next Day,Yes,Yes,29,UPI,Weekly
263,33,Female,Shirt,Clothing,45,Bangalore,XL,Blue,Summer,2.9,Yes,Standard,Yes,Yes,37,Net Banking,Monthly
264,66,Male,Shoes,Accessories,283,Delhi,S,White,Autumn,2.7,No,Next Day,Yes,No,46,Net Banking,Monthly
265,69,Female,Watch,Clothing,393,Lucknow,XL,Red,Spring,4.3,Yes,Express,Yes,No,4,Card,Quarterly
266,48,Female,Watch,Footwear,44,Bangalore,L,Red,Spring,3.3,No,Express,Yes,Yes,35,Net Banking,Monthly
267,41,Male,Shoes,Accessories,399,Mumbai,S,Red,Autumn,3.5,Yes,Standard,No,Yes,40,UPI,Quarterly
268,36,Male,Bag,Accessories,93,Mumbai,M,Black,Autumn,1.9,Yes,Next Day,Yes,No,16,Cash,Weekly
269,49,Female,Jeans,Accessories,136,Mumbai,M,Blue,Winter,2.8,Yes,Express,No,Yes,20,UPI,Quarterly
270,48,Female,Shirt,Footwear,315,Delhi,M,White,Winter,2.5,Yes,Next Day,Yes,Yes,20,Cash,Quarterly
271,33,Male,Shirt,Footwear,35,Bangalore,L,Red,Winter,3.7,Yes,Next Day,Yes,Yes,18,UPI,Monthly
272,19,Male,Shoes,Accessories,159,Lucknow,XL,Red,Winter,1.8,Yes,Next Day,Yes,No,43,UPI,Monthly
273,25,Female,Watch,Accessories,78,Delhi,XL,White,Winter,2.6,Yes,Standard,Yes,Yes,16,Cash,Weekly
274,67,Male,Shoes,Clothing,115,Bangalore,L,Red,Summer,4.4,Yes,Standard,No,Yes,21,Card,Weekly
275,39,Male,Jeans,Accessories,388,Bangalore,XL,Red,Winter,,No,Express,Yes,Yes,29,UPI,Monthly
276,43,Male,Jeans,Accessories,122,Lucknow,XL,Black,Winter,4.6,Yes,Standard,Yes,Yes,12,Card,Quarterly
277,42,Male,Bag,Accessories,31,Lucknow,S,Black,Autumn,1.9,Yes,Next Day,Yes,Yes,34,Card,Quarterly
278,58,Female,Shoes,Footwear,115,Delhi,L,Black,Spring,2.8,No,Next Day,Yes,No,26,Cash,Monthly
279,21,Male,Shirt,Footwear,52,Delhi,XL,Blue,Spring,3,No,Express,Yes,No,8,UPI,Quarterly
280,22,Male,Jeans,Accessories,315,Lucknow,S,Red,Summer,2.6,No,Next Day,No,Yes,9,Cash,Weekly
281,32,Female,Jeans,Accessories,486,Delhi,L,White,Autumn,3.7,Yes,Express,Yes,Yes,1,Net Banking,Quarterly
282,43,Male,Bag,Clothing,92,Bangalore,XL,Blue,Autumn,1.6,Yes,Next Day,No,No,29,Cash,Monthly
283,52,Male,Bag,Accessories,367,Lucknow,M,Red,Winter,3.1,No,Standard,Yes,Yes,40,UPI,Weekly
284,43,Female,Watch,Footwear,187,Bangalore,XL,White,Autumn,1.6,Yes,Standard,No,No,49,Cash,Quarterly
285,40,Male,Watch,Footwear,45,Delhi,XL,Red,Autumn,3.5,No,Next Day,Yes,Yes,32,Net Banking,Quarterly
286,66,Female,Shirt,Footwear,347,Delhi,L,Blue,Winter,4.3,Yes,Next Day,No,Yes,48,UPI,Monthly
287,26,Male,Watch,Accessories,112,Bangalore,L,Blue,Winter,1.1,No,Standard,No,No,49,UPI,Weekly
288,47,Male,Jeans,Footwear,261,Lucknow,L,Red,Autumn,2.8,No,Next Day,Yes,No,30,Card,Weekly
289,46,Male,Watch,Footwear,258,Mumbai,M,Blue,Autumn,3,Yes,Express,Yes,Yes,18,Card,Monthly
290,42,Female,Bag,Accessories,302,Bangalore,M,Black,Spring,3.9,Yes,Next Day,Yes,Yes,44,Card,Quarterly
291,59,Male,Bag,Clothing,76,Lucknow,L,Red,Autumn,1.3,Yes,Standard,No,Yes,31,Card,Weekly
292,31,Male,Shoes,Accessories,132,Lucknow,M,Red,Spring,2.6,Yes,Next Day,Yes,No,40,Card,Quarterly
293,67,Female,Watch,Footwear,371,Bangalore,XL,Blue,Summer,4.1,Yes,Standard,Yes,No,11,Net Banking,Quarterly
294,35,Male,Shoes,Accessories,467,Bangalore,XL,Black,Autumn,3.1,No,Standard,Yes,Yes,47,Cash,Weekly
295,46,Female,Shoes,Footwear,15,Lucknow,M,White,Spring,4,No,Next Day,Yes,No,21,Card,Monthly
296,45,Male,Shoes,Footwear,212,Lucknow,L,Blue,Autumn,,Yes,Next Day,No,Yes,43,Net Banking,Weekly
297,62,Female,Shoes,Clothing,441,Mumbai,S,Red,Summer,4.7,No,Standard,Yes,Yes,18,Net Banking,Quarterly
298,40,Male,Shoes,Footwear,150,Bangalore,S,Black,Autumn,1.3,No,Express,No,Yes,44,Net Banking,Monthly
299,32,Female,Shirt,Accessories,229,Mumbai,M,Blue,Summer,1.4,Yes,Next Day,No,No,33,Net Banking,Monthly
300,19,Male,Watch,Footwear,453,Lucknow,S,Red,Summer,3.1,No,Express,No,No,11,Card,Weekly
301,36,Female,Bag,Accessories,484,Delhi,XL,Black,Summer,2.9,No,Express,No,No,7,Cash,Monthly
302,60,Female,Jeans,Accessories,331,Delhi,S,Blue,Spring,3.6,Yes,Standard,No,No,7,Net Banking,Quarterly
303,18,Male,Shirt,Clothing,350,Mumbai,M,Red,Spring,1.9,No,Express,No,No,18,Card,Quarterly
304,64,Male,Watch,Clothing,310,Delhi,M,White,Winter,1.9,Yes,Next Day,No,No,2,Cash,Weekly
305,46,Male,Shirt,Accessories,148,Bangalore,S,Blue,Spring,,Yes,Express,Yes,No,27,Card,Monthly
306,25,Female,Bag,Accessories,444,Bangalore,M,Black,Summer,,No,Standard,Yes,Yes,32,UPI,Quarterly
307,33,Female,Bag,Accessories,26,Lucknow,L,Black,Spring,3.9,Yes,Next Day,No,No,37,Net Banking,Weekly
308,46,Female,Bag,Clothing,38,Bangalore,XL,Red,Autumn,3.6,Yes,Express,No,Yes,46,Cash,Quarterly
309,34,Male,Watch,Accessories,304,Bangalore,S,Red,Autumn,1.3,No,Standard,Yes,Yes,40,UPI,Monthly
310,23,Female,Jeans,Clothing,420,Bangalore,S,Red,Summer,3.8,Yes,Express,Yes,No,49,Net Banking,Monthly
311,52,Male,Shoes,Clothing,408,Delhi,M,Blue,Winter,4.5,Yes,Standard,No,Yes,30,Card,Quarterly
312,52,Female,Jeans,Accessories,342,Bangalore,M,Black,Summer,4.3,No,Next Day,Yes,No,42,UPI,Monthly
313,24,Male,Shirt,Accessories,194,Delhi,XL,Black,Autumn,1,Yes,Next Day,Yes,Yes,38,UPI,Weekly
314,32,Female,Shoes,Accessories,186,Bangalore,S,Black,Summer,3.2,No,Next Day,No,Yes,41,Cash,Weekly
315,30,Female,Shoes,Footwear,218,Lucknow,M,Blue,Autumn,4.7,No,Express,Yes,Yes,20,UPI,Quarterly
316,52,Female,Jeans,Footwear,135,Lucknow,L,Blue,Spring,3.4,No,Standard,No,No,25,UPI,Monthly
317,55,Male,Shirt,Accessories,215,Bangalore,M,Black,Summer,2.2,Yes,Standard,Yes,Yes,45,Cash,Quarterly
318,55,Male,Shoes,Footwear,61,Mumbai,L,Red,Autumn,1.8,Yes,Standard,No,No,22,Card,Quarterly
319,66,Female,Bag,Clothing,166,Lucknow,XL,Blue,Winter,3.7,No,Express,Yes,Yes,30,Card,Quarterly
320,57,Male,Jeans,Footwear,471,Lucknow,L,White,Summer,4.1,Yes,Standard,Yes,No,32,Card,Quarterly
321,34,Male,Bag,Accessories,356,Mumbai,M,Blue,Summer,4.7,Yes,Next Day,No,Yes,9,UPI,Quarterly
322,23,Female,Jeans,Footwear,79,Delhi,XL,Black,Summer,4.6,Yes,Standard,No,No,1,Card,Monthly
323,49,Female,Watch,Footwear,150,Bangalore,XL,Red,Summer,2.4,Yes,Standard,No,No,34,Card,Monthly
324,65,Female,Watch,Footwear,137,Bangalore,XL,Red,Winter,3.4,Yes,Next Day,Yes,Yes,39,Cash,Quarterly
325,68,Female,Watch,Footwear,148,Lucknow,S,White,Autumn,1.4,Yes,Next Day,No,Yes,29,Cash,Quarterly
326,29,Male,Shirt,Clothing,348,Lucknow,XL,Red,Summer,1.4,No,Express,No,Yes,32,Card,Quarterly
327,30,Male,Bag,Clothing,448,Delhi,XL,Blue,Summer,1.3,No,Standard,No,Yes,3,UPI,Quarterly
328,19,Female,Bag,Accessories,357,Mumbai,XL,Red,Autumn,4.7,Yes,Standard,Yes,No,8,Cash,Weekly
329,25,Male,Shoes,Accessories,249,Lucknow,L,White,Autumn,1.6,Yes,Express,Yes,Yes,36,Net Banking,Monthly
330,46,Male,Shirt,Clothing,88,Mumbai,M,Red,Summer,2.9,Yes,Next Day,Yes,No,31,Net Banking,Quarterly
331,46,Male,Shirt,Footwear,80,Mumbai,L,White,Winter,2.7,Yes,Express,No,Yes,9,Card,Weekly
332,37,Female,Watch,Clothing,408,Mumbai,L,White,Summer,2.3,Yes,Standard,Yes,No,29,Net Banking,Weekly
333,34,Female,Watch,Footwear,342,Mumbai,XL,White,Summer,3.2,No,Express,No,No,1,UPI,Quarterly
334,61,Male,Shoes,Clothing,260,Bangalore,M,Red,Spring,1,Yes,Standard,No,Yes,39,UPI,Quarterly
335,41,Male,Watch,Accessories,292,Mumbai,L,Blue,Summer,2.5,Yes,Express,Yes,No,1,Cash,Monthly
336,60,Male,Watch,Footwear,425,Mumbai,XL,White,Winter,2.9,Yes,Express,No,Yes,41,Card,Quarterly
337,68,Female,Jeans,Accessories,408,Mumbai,XL,White,Winter,4.2,Yes,Next Day,No,No,11,UPI,Monthly
338,34,Male,Jeans,Footwear,52,Delhi,S,Blue,Summer,3.8,No,Standard,Yes,Yes,12,UPI,Monthly
339,28,Female,Jeans,Footwear,203,Lucknow,XL,Black,Spring,4.4,No,Express,Yes,No,46,Cash,Quarterly
340,67,Male,Shirt,Footwear,30,Lucknow,S,White,Autumn,2.5,Yes,Standard,Yes,No,40,Card,Monthly
341,51,Male,Watch,Accessories,198,Mumbai,XL,Black,Autumn,1.6,Yes,Express,Yes,Yes,16,Card,Quarterly
342,33,Male,Shoes,Footwear,322,Delhi,S,White,Winter,2.6,No,Next Day,Yes,Yes,9,UPI,Quarterly
343,50,Female,Bag,Accessories,112,Bangalore,S,Black,Autumn,4.9,Yes,Next Day,Yes,Yes,5,Net Banking,Quarterly
344,44,Male,Watch,Footwear,83,Bangalore,L,White,Spring,1.9,Yes,Next Day,No,Yes,19,Cash,Weekly
345,65,Male,Watch,Footwear,250,Bangalore,L,Red,Winter,1.7,Yes,Standard,Yes,Yes,29,Cash,Quarterly
346,31,Male,Bag,Clothing,267,Bangalore,L,Blue,Autumn,4.8,Yes,Next Day,No,No,24,Cash,Monthly
347,69,Male,Jeans,Accessories,359,Bangalore,M,Black,Winter,4.8,No,Next Day,Yes,Yes,44,Cash,Weekly
348,66,Male,Shirt,Footwear,16,Delhi,S,White,Spring,1.6,No,Next Day,No,Yes,40,Card,Monthly
349,27,Female,Shirt,Clothing,131,Delhi,L,Black,Summer,4.1,No,Next Day,Yes,Yes,13,Net Banking,Monthly
350,26,Male,Shirt,Footwear,392,Delhi,L,Black,Summer,2.7,No,Standard,Yes,Yes,45,Card,Monthly
351,45,Male,Jeans,Clothing,344,Delhi,L,White,Summer,3,No,Next Day,No,Yes,23,Cash,Quarterly
352,20,Male,Bag,Footwear,450,Lucknow,M,Red,Winter,3,Yes,Next Day,Yes,No,0,Net Banking,Weekly
353,33,Female,Bag,Footwear,409,Bangalore,XL,Black,Spring,4.9,No,Standard,No,Yes,42,Cash,Monthly
354,40,Male,Watch,Clothing,421,Bangalore,XL,Blue,Spring,1.7,Yes,Express,No,Yes,36,Net Banking,Weekly
355,68,Male,Bag,Footwear,260,Bangalore,S,Red,Spring,4.1,No,Express,No,Yes,17,Card,Quarterly
356,69,Male,Bag,Clothing,479,Delhi,S,Red,Winter,1,No,Standard,No,Yes,43,Cash,Quarterly
357,25,Male,Shirt,Accessories,213,Delhi,S,Blue,Spring,3.5,No,Standard,No,Yes,45,Card,Monthly
358,64,Male,Shirt,Footwear,452,Lucknow,S,Blue,Autumn,3.6,No,Standard,Yes,Yes,47,Cash,Quarterly
359,22,Female,Jeans,Clothing,202,Mumbai,L,Black,Spring,4,No,Standard,No,No,45,Card,Weekly
360,56,Male,Bag,Clothing,227,Bangalore,L,Black,Summer,4.7,Yes,Express,Yes,Yes,13,Cash,Quarterly
361,61,Male,Shirt,Accessories,345,Lucknow,M,White,Autumn,4,No,Standard,Yes,No,27,UPI,Monthly
362,64,Male,Shoes,Accessories,205,Delhi,L,Black,Spring,3.9,Yes,Standard,Yes,No,8,Card,Monthly
363,29,Male,Shoes,Clothing,82,Lucknow,XL,White,Spring,2,No,Express,No,Yes,34,Net Banking,Weekly
364,64,Female,Shoes,Accessories,449,Bangalore,XL,Black,Autumn,5,Yes,Standard,Yes,No,24,Net Banking,Monthly
365,24,Female,Shoes,Clothing,231,Mumbai,M,White,Spring,2.9,Yes,Express,Yes,No,43,Card,Quarterly
366,44,Female,Watch,Clothing,464,Mumbai,L,Blue,Summer,2.7,No,Express,Yes,Yes,45,Card,Monthly
367,42,Male,Shirt,Clothing,205,Delhi,L,White,Autumn,3,Yes,Express,Yes,Yes,15,Card,Weekly
368,34,Female,Shoes,Clothing,486,Delhi,XL,White,Spring,2.6,No,Express,No,Yes,15,Cash,Quarterly
369,19,Male,Bag,Footwear,305,Delhi,XL,Blue,Spring,3.4,Yes,Standard,Yes,Yes,1,Net Banking,Monthly
370,58,Female,Bag,Footwear,386,Lucknow,M,Red,Summer,2.4,Yes,Standard,Yes,Yes,25,Card,Quarterly
371,35,Female,Jeans,Accessories,380,Delhi,XL,Blue,Autumn,2,Yes,Express,Yes,Yes,19,UPI,Quarterly
372,52,Female,Jeans,Footwear,108,Mumbai,M,White,Spring,4.7,Yes,Express,Yes,No,49,Cash,Weekly
373,39,Female,Shoes,Accessories,409,Delhi,XL,White,Summer,4.7,Yes,Next Day,No,Yes,40,UPI,Weekly
374,37,Male,Bag,Footwear,473,Mumbai,XL,White,Winter,3,Yes,Standard,No,No,22,Net Banking,Quarterly
375,64,Male,Shirt,Clothing,333,Delhi,XL,Red,Summer,4.8,No,Standard,Yes,Yes,28,Net Banking,Weekly
376,22,Female,Watch,Clothing,474,Mumbai,S,Blue,Summer,2.7,No,Express,Yes,No,31,Cash,Quarterly
377,56,Male,Shirt,Footwear,424,Bangalore,S,Black,Autumn,2.5,Yes,Next Day,No,No,45,Cash,Weekly
378,56,Female,Shirt,Clothing,336,Lucknow,XL,Red,Summer,4.7,No,Standard,Yes,Yes,49,UPI,Monthly
379,37,Female,Watch,Footwear,243,Mumbai,S,Black,Summer,3.5,Yes,Standard,Yes,Yes,20,UPI,Weekly
380,31,Female,Shirt,Accessories,430,Bangalore,S,Red,Winter,4.1,No,Express,No,No,18,Cash,Quarterly
381,18,Male,Bag,Accessories,100,Bangalore,M,White,Spring,2.7,No,Express,No,No,35,Card,Monthly
382,66,Female,Shirt,Accessories,284,Lucknow,M,Black,Autumn,2.6,No,Express,Yes,No,13,Cash,Quarterly
383,67,Male,Watch,Footwear,409,Lucknow,S,White,Summer,1.3,Yes,Standard,No,Yes,7,Card,Weekly
384,30,Male,Watch,Clothing,472,Delhi,S,Red,Winter,4.9,Yes,Express,No,Yes,14,Cash,Weekly
385,19,Male,Bag,Footwear,140,Bangalore,M,Black,Autumn,1.9,Yes,Express,No,Yes,15,Cash,Monthly
386,24,Female,Jeans,Footwear,56,Lucknow,L,Red,Winter,3,No,Standard,Yes,Yes,30,UPI,Weekly
387,21,Female,Bag,Footwear,173,Mumbai,L,Black,Spring,1.5,No,Next Day,No,No,36,UPI,Monthly
388,61,Female,Shirt,Footwear,433,Bangalore,XL,Red,Spring,3.6,Yes,Express,Yes,Yes,8,Cash,Quarterly
389,64,Female,Shirt,Footwear,266,Mumbai,XL,Red,Winter,2.6,Yes,Standard,Yes,No,2,Cash,Monthly
390,25,Male,Shoes,Accessories,37,Mumbai,S,Red,Summer,4.1,Yes,Next Day,Yes,No,8,Cash,Quarterly
391,56,Male,Shoes,Accessories,68,Delhi,L,Blue,Winter,3.1,No,Next Day,No,Yes,45,Net Banking,Weekly
392,27,Female,Shoes,Accessories,176,Delhi,S,Black,Autumn,1.5,Yes,Standard,No,Yes,13,Card,Weekly
393,37,Male,Shoes,Footwear,177,Bangalore,M,Blue,Summer,1,No,Next Day,Yes,No,26,Card,Weekly
394,49,Male,Bag,Accessories,76,Lucknow,M,White,Spring,1.8,No,Express,Yes,Yes,27,Cash,Monthly
395,55,Female,Shirt,Accessories,252,Bangalore,L,White,Spring,3.9,No,Standard,Yes,Yes,13,Card,Monthly
396,63,Female,Watch,Clothing,244,Delhi,M,Black,Autumn,4.3,Yes,Express,No,No,42,Card,Monthly
397,20,Male,Shoes,Clothing,107,Delhi,XL,Blue,Spring,2.4,No,Standard,No,Yes,3,UPI,Weekly
398,28,Female,Watch,Clothing,123,Bangalore,M,White,Spring,3.1,Yes,Next Day,Yes,No,26,Cash,Monthly
399,32,Male,Bag,Accessories,335,Delhi,XL,Blue,Spring,2,Yes,Standard,Yes,No,20,Card,Quarterly
400,34,Male,Jeans,Accessories,476,Bangalore,XL,Black,Winter,4.5,No,Express,No,Yes,39,UPI,Weekly
401,69,Male,Bag,Footwear,498,Lucknow,L,White,Autumn,4.9,No,Standard,Yes,No,9,Card,Quarterly
402,58,Female,Shoes,Accessories,284,Delhi,S,Blue,Autumn,4,No,Next Day,Yes,Yes,47,Net Banking,Weekly
403,34,Male,Bag,Clothing,28,Bangalore,L,Red,Autumn,1.4,No,Standard,Yes,No,39,Net Banking,Quarterly
404,68,Male,Watch,Accessories,449,Lucknow,M,Blue,Autumn,2.7,Yes,Express,Yes,Yes,37,Card,Quarterly
405,43,Female,Bag,Clothing,475,Mumbai,M,Red,Summer,5,No,Express,No,No,24,UPI,Monthly
406,44,Female,Bag,Footwear,146,Lucknow,M,Blue,Summer,1.9,Yes,Express,No,Yes,32,UPI,Weekly
407,40,Female,Bag,Footwear,206,Lucknow,M,Red,Autumn,3.7,No,Express,Yes,Yes,10,UPI,Monthly
408,25,Female,Shoes,Clothing,22,Mumbai,M,Blue,Winter,4.8,No,Standard,Yes,No,0,Card,Monthly
409,66,Female,Shoes,Clothing,402,Mumbai,XL,Red,Winter,4.1,Yes,Express,No,Yes,37,UPI,Monthly
410,18,Female,Jeans,Clothing,390,Bangalore,M,Black,Autumn,3.4,Yes,Express,Yes,No,22,Net Banking,Monthly
411,27,Female,Watch,Accessories,20,Bangalore,M,Black,Winter,3,Yes,Standard,Yes,No,17,Card,Quarterly
412,29,Female,Shirt,Clothing,354,Mumbai,L,Red,Winter,4.7,Yes,Standard,No,No,13,Card,Quarterly
413,32,Male,Jeans,Footwear,211,Delhi,S,Black,Autumn,2.6,No,Standard,Yes,No,31,UPI,Monthly
414,24,Male,Watch,Clothing,277,Bangalore,L,White,Winter,4.6,Yes,Express,No,No,25,UPI,Quarterly
415,18,Female,Shirt,Accessories,116,Delhi,XL,White,Spring,2.7,Yes,Standard,Yes,No,33,UPI,Weekly
416,53,Male,Watch,Accessories,409,Delhi,XL,Blue,Spring,4,Yes,Standard,No,No,47,Card,Quarterly
417,68,Female,Bag,Clothing,208,Delhi,S,Blue,Summer,4.7,Yes,Next Day,No,No,41,Card,Weekly
418,24,Male,Jeans,Footwear,421,Mumbai,M,Red,Spring,3.2,No,Next Day,Yes,Yes,16,Net Banking,Monthly
419,33,Female,Bag,Clothing,82,Delhi,S,Black,Summer,2.2,No,Next Day,No,Yes,12,Card,Quarterly
420,44,Male,Bag,Footwear,298,Mumbai,L,White,Spring,1.2,No,Next Day,Yes,Yes,8,UPI,Weekly
421,66,Female,Shoes,Footwear,161,Delhi,M,Black,Winter,4.2,Yes,Express,No,No,28,Net Banking,Monthly
422,54,Male,Shoes,Accessories,483,Mumbai,XL,Blue,Autumn,3.5,Yes,Next Day,Yes,No,41,Cash,Weekly
423,57,Male,Watch,Footwear,282,Lucknow,S,Black,Spring,2.1,Yes,Next Day,No,No,12,Card,Quarterly
424,48,Male,Jeans,Accessories,362,Mumbai,XL,White,Autumn,4.5,No,Standard,Yes,No,49,Card,Monthly
425,39,Female,Jeans,Clothing,52,Bangalore,M,Black,Autumn,4.7,Yes,Standard,Yes,Yes,21,UPI,Weekly
426,28,Male,Watch,Clothing,341,Delhi,XL,Blue,Summer,4.5,No,Next Day,Yes,No,39,UPI,Weekly
427,62,Female,Watch,Footwear,59,Delhi,S,White,Winter,3.4,No,Next Day,Yes,Yes,14,Net Banking,Weekly
428,59,Male,Bag,Accessories,187,Lucknow,M,Blue,Winter,4.9,No,Next Day,Yes,No,6,Card,Weekly
429,19,Male,Shoes,Footwear,119,Bangalore,M,Black,Winter,4.5,No,Express,Yes,Yes,25,Card,Monthly
430,55,Female,Watch,Clothing,11,Delhi,XL,Black,Spring,1.4,Yes,Next Day,Yes,Yes,27,Cash,Weekly
431,22,Male,Shoes,Footwear,297,Bangalore,L,Red,Summer,4.9,No,Next Day,Yes,Yes,23,Net Banking,Weekly
432,56,Male,Shoes,Footwear,128,Delhi,XL,Black,Winter,3.2,Yes,Next Day,No,Yes,20,Card,Monthly
433,60,Female,Jeans,Clothing,261,Delhi,L,Blue,Summer,4.7,No,Express,Yes,Yes,32,Net Banking,Monthly
434,24,Female,Bag,Accessories,384,Mumbai,XL,Red,Summer,4,No,Standard,Yes,Yes,31,Net Banking,Monthly
435,40,Female,Shoes,Footwear,97,Bangalore,L,Blue,Summer,3.6,Yes,Next Day,Yes,No,7,UPI,Monthly
436,24,Male,Jeans,Clothing,357,Bangalore,L,White,Summer,2.3,No,Next Day,Yes,No,33,UPI,Quarterly
437,47,Female,Jeans,Clothing,155,Lucknow,XL,Red,Autumn,1.1,No,Next Day,No,Yes,16,Net Banking,Monthly
438,66,Male,Shoes,Clothing,172,Delhi,XL,Black,Spring,2.1,Yes,Express,Yes,No,40,Cash,Monthly
439,22,Female,Bag,Accessories,292,Delhi,L,White,Winter,3.7,Yes,Standard,Yes,No,24,Cash,Monthly
440,38,Female,Bag,Clothing,316,Bangalore,M,White,Autumn,4.5,Yes,Next Day,Yes,No,12,UPI,Weekly
441,68,Male,Watch,Accessories,331,Lucknow,L,Black,Spring,1,Yes,Standard,No,No,9,Net Banking,Quarterly
442,33,Male,Jeans,Footwear,105,Bangalore,L,Blue,Winter,1.8,Yes,Standard,No,No,48,UPI,Monthly
443,24,Male,Bag,Clothing,294,Bangalore,XL,Blue,Autumn,3.7,Yes,Standard,Yes,Yes,35,UPI,Monthly
444,43,Male,Watch,Clothing,139,Delhi,L,Blue,Summer,2.1,Yes,Standard,Yes,Yes,10,Net Banking,Monthly
